country,study_id,site_id,year,code,season,sample_id,site_id_wMissing,day,month,year_wMissing,Date,day_of_year,code_wMissing,country_wMissing,sampling_method_long,unit,TaxonomicRes,spp_richness,spp_rich_rare,shannonsH,E10,abundance,turnover,F_to,FRic,FEve,FDiv,FDis,RaoQ,FRed,alien_SppRich,alien_Abund,abundProportion_alienSpp,SppRichProportion_alienSpp,abund_nativeSpp,SppRich_nativeSpp,EPT_SppRich,EPT_Abund,insect_SppRich,insect_Abund,ppt_mm_12moPrior,tmax_C_12moPrior,crop_perc_upstr,urban_perc_upstr
France,France_2,100000004,1996,100000004_1996,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427,14.08333333,0.9575786,0.00983089
France,France_2,100000004,1997,100000004_1997,summer,100000004_25.8.1997,100000004,25,8,1997,25.08.1997,237,100000004_1997,France,IBGN,Ind/sample,family,26,22.17253455,2.396050116,0.092155774,874,0.428571429,0.151515152,1815.229513,0.508750675,0.924869777,7.287607598,54.14234468,0.242570421,NA,NA,NA,NA,NA,NA,3,121,12,246,603,14.05,0.9574146,0.00999483
France,France_2,100000004,1998,100000004_1998,summer,100000004_14.8.1998,100000004,14,8,1998,14.08.1998,226,100000004_1998,France,IBGN,Ind/sample,family,31,23.70158801,2.893552191,0.093340393,1420,0.416666667,0,2914.250546,0.272805631,0.841629197,6.592155684,45.64639015,0.26991504,NA,NA,NA,NA,NA,NA,8,403,16,611,622,15.35,0.9564316,0.0109777
France,France_2,100000004,1999,100000004_1999,summer,100000004_11.8.1999,100000004,11,8,1999,11.08.1999,223,100000004_1999,France,IBGN,Ind/sample,family,20,18.32246182,2.167688398,0.10838442,583,0.454545455,0.147058824,822.8902129,0.443258837,0.922180713,6.955876314,49.67036213,0.280358045,NA,NA,NA,NA,NA,NA,4,80,9,395,699,14.74166667,0.9543026,0.0131073
France,France_2,100000004,2000,100000004_2000,summer,100000004_31.7.2000,100000004,31,7,2000,31.07.2000,213,100000004_2000,France,IBGN,Ind/sample,family,27,23.37553268,2.476774221,0.091732379,996,0.433333333,0.09375,1802.553825,0.494593949,0.928128046,6.686702998,46.4537215,0.294725605,NA,NA,NA,NA,NA,NA,7,433,14,630,824,14.90833333,0.9528276,0.0145815
France,France_2,100000004,2001,100000004_2001,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,877,14.94166667,0.9513536,0.0160557
France,France_2,100000004,2002,100000004_2002,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,738,15.06666667,0.9477496,0.0196598
France,France_2,100000004,2003,100000004_2003,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,668,15.23333333,0.9439826,0.0234267
France,France_2,100000004,2004,100000004_2004,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,558,14.91666667,0.9317042,0.035705
France,France_2,100000004,2005,100000004_2005,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637,14.85833333,0.9317042,0.035705
France,France_2,100000004,2006,100000004_2006,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601,14.81666667,0.9317042,0.035705
France,France_2,100000004,2007,100000004_2007,summer,100000004_20.9.2007,100000004,20,9,2007,20.09.2007,263,100000004_2007,France,IBGN,Ind/sample,family,17,17,1.588394475,0.093434969,371,0.533333333,0.1875,579.2097142,0.596562692,0.657681841,5.684512952,37.00353414,0.216501246,NA,NA,NA,NA,NA,NA,5,21,9,109,752,16.08333333,0.9317042,0.035705
France,France_2,100000004,2008,100000004_2008,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632,14.83333333,0.9317042,0.035705
France,France_2,100000004,2009,100000004_2009,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,629,14.225,0.9317042,0.035705
France,France_2,100000004,2010,100000004_2010,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,585,15.03333333,0.9317042,0.035705
France,France_2,100000004,2011,100000004_2011,summer,100000004_28.9.2011,100000004,28,9,2011,28.09.2011,271,100000004_2011,France,IBGN,Ind/sample,family,35,21.79931572,1.773519653,0.05067199,2272,0.555555556,0.181818182,3351.741024,0.524315706,0.81086991,5.867079194,38.91811965,0.207825944,NA,NA,NA,NA,NA,NA,10,405,22,976,644,14.70833333,0.9317042,0.035705
France,France_2,100000004,2012,100000004_2012,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744,15.11666667,0.9317042,0.035705
France,France_2,100000004,2013,100000004_2013,summer,100000004_2.9.2013,100000004,2,9,2013,02.09.2013,245,100000004_2013,France,IBGN,Ind/sample,family,19,11.42594249,0.81174913,0.042723638,4869,0.540540541,0.151515152,690.1818195,0.43781303,0.654030969,2.823011257,17.29091347,0.208820127,NA,NA,NA,NA,NA,NA,6,315,13,760,684,14.04166667,0.9317042,0.035705
France,France_2,100000004,2014,100000004_2014,summer,100000004_25.9.2014,100000004,25,9,2014,25.09.2014,268,100000004_2014,France,IBGN,Ind/sample,family,20,14.10697365,1.202313857,0.060115693,1839,0.375,0.129032258,699.0356503,0.413549416,0.658015955,3.860887812,23.70608221,0.250449189,NA,NA,NA,NA,NA,NA,7,150,12,330,751,15.93333333,0.9317042,0.035705
France,France_2,100000005,1997,100000005_1997,summer,100000005_25.8.1997,100000005,25,8,1997,25.08.1997,237,100000005_1997,France,IBGN,Ind/sample,family,15,11.85096073,2.006048345,0.133736556,4470,NA,NA,292.6528133,0.329899884,0.769991505,6.166249186,38.68725964,0.268975804,NA,NA,NA,NA,NA,NA,5,707,9,766,598,14.25,1,0
France,France_2,100000005,1998,100000005_1998,summer,100000005_23.7.1998,100000005,23,7,1998,23.07.1998,204,100000005_1998,France,IBGN,Ind/sample,family,21,19.27160031,2.347534794,0.111787371,1516,0.56,0.121212121,700.1468857,0.313918952,0.872918553,7.025914012,50.32295306,0.235881181,NA,NA,NA,NA,NA,NA,6,454,12,910,605,15.65833333,1,0
France,France_2,100000005,1999,100000005_1999,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705,14.625,1,0
France,France_2,100000005,2000,100000005_2000,summer,100000005_21.7.2000,100000005,21,7,2000,21.07.2000,203,100000005_2000,France,IBGN,Ind/sample,family,25,25,2.165228081,0.086609123,1101,0.296296296,0.0625,1017.793869,0.485799918,0.913254602,6.604122925,45.93812543,0.26698706,NA,NA,NA,NA,NA,NA,6,537,12,730,739,15.44166667,1,0
France,France_2,100000005,2001,100000005_2001,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,887,14.85833333,1,0
France,France_2,100000005,2002,100000005_2002,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,764,15.31666667,1,0
France,France_2,100000005,2003,100000005_2003,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670,15.21666667,1,0
France,France_2,100000005,2004,100000005_2004,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,537,15.275,1,0
France,France_2,100000005,2005,100000005_2005,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601,14.93333333,1,0
France,France_2,100000005,2006,100000005_2006,summer,100000005_21.6.2006,100000005,21,6,2006,21.06.2006,172,100000005_2006,France,IBGN,Ind/sample,family,39,30.83486587,2.087081664,0.053514914,2942,0.476190476,0.088235294,3566.070675,0.527037005,0.949482813,6.141061352,42.62255293,0.24215648,NA,NA,NA,NA,NA,NA,9,384,25,975,618,14.66666667,1,0
France,France_2,100000005,2007,100000005_2007,summer,100000005_11.6.2007,100000005,11,6,2007,11.06.2007,162,100000005_2007,France,IBGN,Ind/sample,family,33,26.66351782,1.74852205,0.052985517,3610,0.4,0.058823529,2265.890026,0.492304325,0.805482669,5.693969418,35.03105675,0.275925773,NA,NA,NA,NA,NA,NA,12,522,20,747,689,16.7,1,0
France,France_2,100000005,2008,100000005_2008,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675,14.79166667,1,0
France,France_2,100000005,2009,100000005_2009,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612,14.41666667,1,0
France,France_2,100000005,2010,100000005_2010,summer,100000005_13.7.2010,100000005,13,7,2010,13.07.2010,194,100000005_2010,France,IBGN,Ind/sample,family,25,22.55593344,1.311181962,0.052447278,1827,0.388888889,0.03030303,2025.12047,0.481420395,0.830748575,3.99284879,24.44381472,0.255319961,NA,NA,NA,NA,NA,NA,9,220,15,339,587,15.01666667,1,0
France,France_2,100000005,2011,100000005_2011,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624,15.2,1,0
France,France_2,100000005,2012,100000005_2012,summer,100000005_27.7.2012,100000005,27,7,2012,27.07.2012,209,100000005_2012,France,IBGN,Ind/sample,family,36,24.09195894,1.458102484,0.040502847,6697,0.475,0.03030303,2343.589357,0.574714286,0.982913375,5.503657332,37.09967782,0.205208448,NA,NA,NA,NA,NA,NA,12,910,22,2390,716,15.225,1,0
France,France_2,100000005,2013,100000005_2013,summer,100000005_15.7.2013,100000005,15,7,2013,15.07.2013,196,100000005_2013,France,IBGN,Ind/sample,family,27,20.5043441,1.066050089,0.039483337,4033,0.425,0.060606061,1300.100446,0.51225623,0.902019975,3.513217407,22.44251733,0.220167544,NA,NA,NA,NA,NA,NA,10,317,18,782,716,13.89166667,1,0
France,France_2,100000005,2014,100000005_2014,summer,100000005_29.7.2014,100000005,29,7,2014,29.07.2014,210,100000005_2014,France,IBGN,Ind/sample,family,31,25.01390034,0.898362768,0.028979444,2950,0.342857143,0.03030303,2481.398429,0.544378395,0.986884085,2.776474262,17.69133632,0.206474623,NA,NA,NA,NA,NA,NA,9,161,22,431,707,16.225,1,0
France,France_2,100000005,2015,100000005_2015,summer,100000005_11.6.2015,100000005,11,6,2015,11.06.2015,162,100000005_2015,France,IBGN,Ind/sample,family,30,24.28466481,1.16968731,0.038989577,3794,0.351351351,0.03030303,1625.650674,0.464459258,0.959420873,3.765892791,23.88630345,0.231110188,NA,NA,NA,NA,NA,NA,10,210,19,724,621,15.43333333,1,0
France,France_2,100000006,1997,100000006_1997,summer,100000006_17.7.1997,100000006,17,7,1997,17.07.1997,198,100000006_1997,France,IBGN,Ind/sample,family,11,10.07214206,2.02690372,0.184263975,1802,NA,NA,96.44672434,0.042250884,0.790632008,6.422201241,43.24854347,0.275377918,NA,NA,NA,NA,NA,NA,4,1100,7,1550,509,14.3,0.9341552,0.00743773
France,France_2,100000006,1998,100000006_1998,summer,100000006_23.7.1998,100000006,23,7,1998,23.07.1998,204,100000006_1998,France,IBGN,Ind/sample,family,24,24,2.372971506,0.098873813,966,0.6,0.125,1608.952365,0.314366853,0.805979791,7.172506028,52.96426122,0.22283055,NA,NA,NA,NA,NA,NA,7,354,15,761,706,15.45,0.9334472,0.00814599
France,France_2,100000006,1999,100000006_1999,summer,100000006_23.7.1999,100000006,23,7,1999,23.07.1999,204,100000006_1999,France,IBGN,Ind/sample,family,21,19.00979472,1.859603928,0.088552568,1669,0.269230769,0.0625,747.7391291,0.451140246,0.917273245,7.106238486,51.58345797,0.258435331,NA,NA,NA,NA,NA,NA,5,318,11,1031,750,14.54166667,0.9330932,0.00850028
France,France_2,100000006,2000,100000006_2000,summer,100000006_27.7.2000,100000006,27,7,2000,27.07.2000,209,100000006_2000,France,IBGN,Ind/sample,family,22,20.9748715,1.80756356,0.08216198,1305,0.346153846,0,689.4639866,0.51096839,0.941526611,6.921721038,50.73703252,0.251011334,NA,NA,NA,NA,NA,NA,5,581,13,1077,830,15.2,0.9323852,0.00920819
France,France_2,100000006,2001,100000006_2001,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,950,14.775,0.9313232,0.0102699
France,France_2,100000006,2002,100000006_2002,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,774,15.09166667,0.9295532,0.0120404
France,France_2,100000006,2003,100000006_2003,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,726,14.99166667,0.9260122,0.0159353
France,France_2,100000006,2004,100000006_2004,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586,15.275,0.9214092,0.0223077
France,France_2,100000006,2005,100000006_2005,summer,100000006_19.5.2005,100000006,19,5,2005,19.05.2005,139,100000006_2005,France,IBGN,Ind/sample,family,31,26.21359627,1.745578061,0.05630897,2855,0.441176471,0.088235294,2812.134109,0.581139857,0.741743363,5.319645065,35.5929749,0.265315944,NA,NA,NA,NA,NA,NA,11,325,22,770,618,14.65,0.9214092,0.0223077
France,France_2,100000006,2006,100000006_2006,summer,100000006_13.7.2006,100000006,13,7,2006,13.07.2006,194,100000006_2006,France,IBGN,Ind/sample,family,30,20.38977828,1.785647252,0.059521575,6288,0.512195122,0.029411765,2321.821817,0.492947204,0.901810254,6.089681408,41.82682165,0.287273878,NA,NA,NA,NA,NA,NA,7,523,20,1858,639,14.56666667,0.9214092,0.0223077
France,France_2,100000006,2007,100000006_2007,summer,100000006_19.7.2007,100000006,19,7,2007,19.07.2007,200,100000006_2007,France,IBGN,Ind/sample,family,37,25.02748498,1.678641521,0.04536869,5652,0.325,0.029411765,2976.726696,0.509862548,0.907673836,5.729856679,36.43089496,0.30765519,NA,NA,NA,NA,NA,NA,11,237,27,1068,679,16.69166667,0.9214092,0.0223077
France,France_2,100000006,2008,100000006_2008,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,763,14.66666667,0.9214092,0.0223077
France,France_2,100000006,2009,100000006_2009,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,618,14.28333333,0.9214092,0.0223077
France,France_2,100000006,2010,100000006_2010,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631,14.775,0.9214092,0.0223077
France,France_2,100000006,2011,100000006_2011,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637,15.10833333,0.9214092,0.0223077
France,France_2,100000006,2012,100000006_2012,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,722,15.25833333,0.9214092,0.0223077
France,France_2,100000006,2013,100000006_2013,summer,100000006_15.7.2013,100000006,15,7,2013,15.07.2013,196,100000006_2013,France,IBGN,Ind/sample,family,21,19.47563323,1.677974033,0.079903525,1599,0.512820513,0.117647059,910.5491203,0.523207055,0.769285573,5.694749733,37.03467893,0.279016475,NA,NA,NA,NA,NA,NA,7,200,15,417,809,13.69166667,0.9214092,0.0223077
France,France_2,100000006,2014,100000006_2014,summer,100000006_28.7.2014,100000006,28,7,2014,28.07.2014,209,100000006_2014,France,IBGN,Ind/sample,family,22,16.84834158,1.388100985,0.063095499,3057,0.28,0.032258065,965.8211441,0.372387873,0.689615191,4.828837482,30.57432287,0.285417526,NA,NA,NA,NA,NA,NA,7,153,14,449,745,15.9,0.9214092,0.0223077
France,France_2,100000006,2015,100000006_2015,summer,100000006_4.6.2015,100000006,4,6,2015,04.06.2015,155,100000006_2015,France,IBGN,Ind/sample,family,31,21.05786176,1.476535817,0.047630188,4345,0.34375,0,1751.578618,0.487494812,0.746365694,5.012756102,32.5392048,0.277223146,NA,NA,NA,NA,NA,NA,13,473,22,1004,698,15.275,0.9214092,0.0223077
France,France_2,100000007,1997,100000007_1997,summer,100000007_10.7.1997,100000007,10,7,1997,10.07.1997,191,100000007_1997,France,IBGN,Ind/sample,family,32,31.92467621,2.998882281,0.093715071,1194,NA,NA,2232.938321,0.388261731,0.903242457,6.981219397,49.87735249,0.25099041,NA,NA,NA,NA,NA,NA,12,328,22,642,541,14.025,0.86323,0.000654831
France,France_2,100000007,1998,100000007_1998,summer,100000007_23.7.1998,100000007,23,7,1998,23.07.1998,204,100000007_1998,France,IBGN,Ind/sample,family,18,18,2.151409918,0.119522773,1172,0.571428571,0.0625,939.4733356,0.383257251,0.828956425,6.953013171,49.29879497,0.25345176,NA,NA,NA,NA,NA,NA,6,263,12,715,756,15.14166667,0.86323,0.000654831
France,France_2,100000007,1999,100000007_1999,summer,100000007_23.6.1999,100000007,23,6,1999,23.06.1999,174,100000007_1999,France,IBGN,Ind/sample,family,20,19.86586107,2.416040499,0.120802025,1212,0.416666667,0.125,469.1778816,0.282378293,0.879125954,6.819344092,47.64010744,0.243726403,NA,NA,NA,NA,NA,NA,9,255,14,660,796,14.25,0.86323,0.000654831
France,France_2,100000007,2000,100000007_2000,summer,100000007_21.7.2000,100000007,21,7,2000,21.07.2000,203,100000007_2000,France,IBGN,Ind/sample,family,32,31.42173796,2.104083308,0.065752603,1276,0.514285714,0.064516129,1205.575016,0.56040183,0.898905027,6.246404534,41.58922803,0.28210623,NA,NA,NA,NA,NA,NA,12,219,20,302,882,14.86666667,0.86323,0.00130959
France,France_2,100000007,2001,100000007_2001,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018,14.475,0.86323,0.00130959
France,France_2,100000007,2002,100000007_2002,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,816,14.8,0.86323,0.00130959
France,France_2,100000007,2003,100000007_2003,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,774,14.66666667,0.861267,0.00327269
France,France_2,100000007,2004,100000007_2004,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626,14.94166667,0.85865,0.00850774
France,France_2,100000007,2005,100000007_2005,summer,100000007_18.5.2005,100000007,18,5,2005,18.05.2005,138,100000007_2005,France,IBGN,Ind/sample,family,36,27.50414287,1.823383265,0.050649535,5201,0.380952381,0.03125,2777.483926,0.418992955,0.841840163,6.010807477,41.57668068,0.219907097,NA,NA,NA,NA,NA,NA,13,912,25,1853,651,14.36666667,0.85865,0.00850774
France,France_2,100000007,2006,100000007_2006,summer,100000007_5.7.2006,100000007,5,7,2006,05.07.2006,186,100000007_2006,France,IBGN,Ind/sample,family,32,25.3310658,2.113410897,0.066044091,3863,0.341463415,0.058823529,1872.279953,0.463106375,0.891611559,6.656283021,46.49386359,0.238180587,NA,NA,NA,NA,NA,NA,10,1185,22,1655,674,14.26666667,0.85865,0.00850774
France,France_2,100000007,2007,100000007_2007,summer,100000007_12.6.2007,100000007,12,6,2007,12.06.2007,163,100000007_2007,France,IBGN,Ind/sample,family,42,35.77568222,2.553785582,0.060804419,3496,0.391304348,0,4214.234769,0.462259786,0.930726035,7.048351009,50.31019767,0.221537101,NA,NA,NA,NA,NA,NA,11,1069,29,1555,718,16.35833333,0.85865,0.00850774
France,France_2,100000007,2008,100000007_2008,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,812,14.35833333,0.85865,0.00850774
France,France_2,100000007,2009,100000007_2009,summer,100000007_13.5.2009,100000007,13,5,2009,13.05.2009,133,100000007_2009,France,IBGN,Ind/sample,family,45,31.05110914,1.94388548,0.043197455,7328,0.326923077,0.029411765,5152.453155,0.418349265,0.823633062,5.85293128,39.08061794,0.236941139,NA,NA,NA,NA,NA,NA,13,1136,31,2162,653,13.95833333,0.85865,0.00850774
France,France_2,100000007,2010,100000007_2010,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675,14.45833333,0.85865,0.00850774
France,France_2,100000007,2011,100000007_2011,summer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,family,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675,14.775,0.85865,0.00850774
France,France_2,100000007,2012,100000007_2012,summer,100000007_18.6.2012,100000007,18,6,2012,18.06.2012,170,100000007_2012,France,IBGN,Ind/sample,family,30,25.7903572,1.731147441,0.057704915,3724,0.369565217,0.03030303,1626.649469,0.48790048,0.742590919,5.759347771,39.03548827,0.263930178,NA,NA,NA,NA,NA,NA,11,370,21,1159,765,14.925,0.85865,0.00850774
France,France_2,100000007,2013,100000007_2013,summer,100000007_3.6.2013,100000007,3,6,2013,03.06.2013,154,100000007_2013,France,IBGN,Ind/sample,family,37,26.55008918,1.871138936,0.050571323,7472,0.282051282,0.060606061,2196.464827,0.462328137,0.896976423,6.375433426,42.66511974,0.258493728,NA,NA,NA,NA,NA,NA,15,3381,25,4526,865,13.38333333,0.85865,0.00850774
France,France_2,100000007,2014,100000007_2014,summer,100000007_12.6.2014,100000007,12,6,2014,12.06.2014,163,100000007_2014,France,IBGN,Ind/sample,family,34,29.176877,2.064564319,0.06072248,2358,0.386363636,0.060606061,2809.96995,0.381217751,0.803857994,5.751019567,38.04236837,0.256139072,NA,NA,NA,NA,NA,NA,15,430,23,624,796,15.58333333,0.85865,0.00850774
