"Unique.ID","Samp.ID","Sampling.date","year","month","day","ACROLOXUS SP.","AESHNA SP.","AMPHARETIDAE GEN. SP.","AMPHINEMURA SP.","ANAX SP.","ANODONTA SP.","ANTHURIDAE GEN. SP.","APHELOCHEIRUS SP.","APLEXA SP.","ARCTOCORISA SP.","ARGULIDAE GEN. SP.","ASELLIDAE GEN. SP.","ASTACIDAE GEN. SP.","ATHERICIDAE GEN. SP.","ATYIDAE GEN. SP.","BAETIS SP.","BDELLOCEPHALA SP.","BERAEIDAE GEN. SP.","BITHYNIA SP.","BRACHYTRON SP.","BRANCHIOBDELLIDAE GEN. SP.","BYTHINELLA SP.","CAENIS SP.","CALLICORIXA SP.","CALOPTERYX SP.","CAMBARIDAE GEN. SP.","CENTROPTILUM SP.","CERATOPOGONIDAE GEN. SP.","CHAOBORIDAE GEN. SP.","CHIRONOMIDAE GEN. SP.","CLOEON SP.","COENAGRION SP.","CORBICULA SP.","CORDULEGASTER SP.","CORDULIA SP.","CORIXA SP.","COROPHIIDAE GEN. SP.","CRANGONYCTIDAE GEN. SP.","CULICIDAE GEN. SP.","CYLINDROTOMIDAE GEN. SP.","CYMATIA SP.","DECAPODA GEN. SP.","DENDROCOELUM SP.","DIXIDAE GEN. SP.","DOLICHOPODIDAE GEN. SP.","DREISSENIDAE GEN. SP.","DRYOPIDAE GEN. SP.","DUGESIA SP.","DYTISCIDAE GEN. SP.","ECNOMUS SP.","ELMIDAE GEN. SP.","EMPIDIDAE GEN. SP.","ENALLAGMA SP.","EPHEMERA SP.","EPHEMERELLA SP.","EPHYDRIDAE GEN. SP.","ERISTALINAE GEN. SP.","ERPOBDELLA SP.","ERYTHROMMA SP.","GAMMARIDAE GEN. SP.","GERRIS SP.","GLOSSIPHONIA SP.","GLOSSOSOMATIDAE GEN. SP.","GOERIDAE GEN. SP.","GOMPHUS SP.","GYRINIDAE GEN. SP.","HABROPHLEBIA SP.","HAEMOPIS SP.","HALIPLIDAE GEN. SP.","HEBRUS SP.","HELOBDELLA SP.","HEMICLEPSIS SP.","HEPTAGENIA SP.","HESPEROCORIXA SP.","HYDRA SP.","HYDRACHNIDIA GEN. SP.","HYDRAENIDAE GEN. SP.","HYDROMETRA SP.","HYDROPHILIDAE GEN. SP.","HYDROPSYCHIDAE GEN. SP.","HYDROPTILIDAE GEN. SP.","HYGROBIIDAE GEN. SP.","ILYOCORIS SP.","ISCHNURA SP.","JANIRIDAE GEN. SP.","LEPIDOSTOMATIDAE GEN. SP.","LEPTOCERIDAE GEN. SP.","LESTES SP.","LEUCORRHINIA SP.","LEUCTRA SP.","LIBELLULA SP.","LIMNADIIDAE GEN. SP.","LIMNEPHILIDAE GEN. SP.","LIMONIIDAE GEN. SP.","LITHOGLYPHUS SP.","LYMNAEA SP.","MESOVELIA SP.","MICRONECTA SP.","MICROVELIA SP.","MOLANNIDAE GEN. SP.","MUSCIDAE GEN. SP.","MYSIDAE GEN. SP.","MYXAS SP.","NAUCORIS SP.","NEHALENNIA SP.","NEMATODA GEN. SP.","NEMATOMORPHA GEN. SP.","NEMOURA SP.","NEMURELLA SP.","NEPA SP.","NOTERIDAE GEN. SP.","NOTONECTA SP.","OLIGOCHAETA GEN. SP.","ORTHETRUM SP.","PALAEMONIDAE GEN. SP.","PARACORIXA SP.","PARALEPTOPHLEBIA SP.","PERLODES SP.","PHRYGANEIDAE GEN. SP.","PHYSA SP.","PHYSELLA SP.","PISCICOLA SP.","PISIDIUM SP.","PLACOBDELLA SP.","PLANARIA SP.","PLANORBIDAE GEN. SP.","PLATYCNEMIS SP.","PLEA SP.","POLYCELIS SP.","POLYCENTROPODIDAE GEN. SP.","POLYCHAETA GEN. SP.","POTAMOPYRGUS SP.","PROCLOEON SP.","PROTONEMURA SP.","PSEUDAMNICOLA SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIIDAE GEN. SP.","PTYCHOPTERIDAE GEN. SP.","PYRRHOSOMA SP.","RANATRA SP.","RHAGIONIDAE GEN. SP.","RHYACOPHILIDAE GEN. SP.","SABELLIDAE GEN. SP.","SCATOPHAGIDAE GEN. SP.","SCIOMYZIDAE GEN. SP.","SCIRTIDAE GEN. SP.","SERICOSTOMATIDAE GEN. SP.","SIALIS SP.","SIGARA SP.","SIMULIIDAE GEN. SP.","SOMATOCHLORA SP.","SPHAERIUM SP.","STRATIOMYIDAE GEN. SP.","SYMPECMA SP.","SYMPETRUM SP.","TABANIDAE GEN. SP.","TAENIOPTERYX SP.","TALITRIDAE GEN. SP.","THEODOXUS SP.","THEROMYZON SP.","TIPULIDAE GEN. SP.","TROCHETA SP.","UNIO SP.","VALVATA SP.","VELIA SP.","VIVIPARUS SP."
"BEL_005_MZB_LO_101","BEL_005_MZB_LO_101-17.10.2001","17.10.2001",2001,10,17,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,6,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,11,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,5,0,0,3,0,0,15,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BEL_005_MZB_LO_101","BEL_005_MZB_LO_101-24.10.2007","24.10.2007",2007,10,24,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,20,0,0,15,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,1,0,1,95,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,68,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BEL_005_MZB_LO_101","BEL_005_MZB_LO_101-13.10.2009","13.10.2009",2009,10,13,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,5,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,8,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,314,0,0,0,0,0,0,20,0,0,20,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BEL_005_MZB_LO_101","BEL_005_MZB_LO_101-17.10.2017","17.10.2017",2017,10,17,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,11,0,0,1,0,0,0,1,0,30,1,0,3,0,35,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,6,0,150,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,1,11,3,0,0,11,0,0,40,0,0,0,0,0,2,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,1,0,0,0,6,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"BEL_005_MZB_LO_102","BEL_005_MZB_LO_102-09.10.1989","09.10.1989",1989,10,9,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,51,0,0,1,0,0,0,0,1,1,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1001,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"BEL_005_MZB_LO_102","BEL_005_MZB_LO_102-12.10.1994","12.10.1994",1994,10,12,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,2,0,2,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BEL_005_MZB_LO_102","BEL_005_MZB_LO_102-21.08.1995","21.08.1995",1995,8,21,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,11,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,11,0,11,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BEL_005_MZB_LO_102","BEL_005_MZB_LO_102-11.09.1996","11.09.1996",1996,9,11,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,2,0,0,0,0,0,0,0,0,11,0,51,0,1,0,0,0,0,0,0,2,0,11,0,0,0,0,1,0,0,0,2,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,112,0,0,0,0,0,0,11,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BEL_005_MZB_LO_102","BEL_005_MZB_LO_102-07.08.1997","07.08.1997",1997,8,7,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,101,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BEL_005_MZB_LO_102","BEL_005_MZB_LO_102-10.08.1998","10.08.1998",1998,8,10,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,51,0,2,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,103,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"BEL_005_MZB_LO_102","BEL_005_MZB_LO_102-03.08.2000","03.08.2000",2000,8,3,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,11,0,11,0,4,0,0,0,0,0,0,2,0,11,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BEL_005_MZB_LO_102","BEL_005_MZB_LO_102-09.09.2002","09.09.2002",2002,9,9,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,11,0,0,11,0,0,0,0,0,6,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,11,0,51,11,2,0,0,0,2,0,0,3,0,2,0,0,0,0,6,0,0,0,11,1,0,0,0,0,0,4,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BEL_005_MZB_LO_102","BEL_005_MZB_LO_102-10.09.2004","10.09.2004",2004,9,10,0,1,0,0,0,0,0,1,0,0,0,11,0,4,0,2,0,0,11,0,0,0,1,0,4,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,11,0,11,0,3,0,0,0,5,0,0,2,0,11,1,0,0,0,11,0,0,0,11,1,0,0,0,0,0,11,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,1,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BEL_005_MZB_LO_102","BEL_005_MZB_LO_102-09.10.2006","09.10.2006",2006,10,9,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,20,0,0,22,0,0,0,0,0,27,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,210,30,1,0,0,0,20,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,0,0,0,0,0,0,24,0,0,41,0,0,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,23,1,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"BEL_005_MZB_LO_102","BEL_005_MZB_LO_102-13.10.2009","13.10.2009",2009,10,13,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,35,0,0,5,0,0,0,0,0,50,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,13,0,160,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,100,0,0,7,0,0,21,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50,2,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BEL_005_MZB_LO_102","BEL_005_MZB_LO_102-17.10.2017","17.10.2017",2017,10,17,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,5,0,0,6,0,0,0,0,0,45,0,0,0,0,60,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,30,0,500,1,3,0,0,0,3,0,0,1,0,5,3,0,0,0,30,0,0,1,70,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,25,0,0,20,0,0,50,0,0,1,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,20,5,0,35,0,0,0,1,0,0,0,1,0,0,0,15,0,0
"BEL_005_MZB_LO_102","BEL_005_MZB_LO_102-18.09.2020","18.09.2020",2020,9,18,2,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,80,0,0,0,0,0,41,1,0,2,0,165,32,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,4,0,22,6,0,0,0,0,34,0,0,1,0,0,0,0,1,0,17,0,0,0,4,6,0,0,17,0,0,42,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0,0,0,0,320,1,40,0,0,205,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,14,3,0,11,1,0,0,0,0,0,0,0,0,0,0,3,0,0
"BEL_005_MZB_LO_102","BEL_005_MZB_LO_102-11.10.2023","11.10.2023",2023,10,11,11,0,0,0,0,0,0,0,0,0,0,150,0,0,0,23,0,0,0,0,0,0,1,0,94,1,0,5,0,53,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,0,1,0,1,0,5,0,6120,4,3,0,0,0,2,0,0,0,0,0,2,0,0,2,26,0,0,0,20,0,0,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1500,0,0,0,0,0,0,0,0,0,17,0,0,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"BEL_005_MZB_LO_103","BEL_005_MZB_LO_103-09.10.1989","09.10.1989",1989,10,9,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,51,0,0,11,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,51,0,2,0,0,0,3,0,0,2,0,11,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,101,0,101,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"BEL_005_MZB_LO_103","BEL_005_MZB_LO_103-12.10.1994","12.10.1994",1994,10,12,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,2,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BEL_005_MZB_LO_103","BEL_005_MZB_LO_103-21.08.1995","21.08.1995",1995,8,21,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,11,0,0,11,0,0,0,0,0,11,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,11,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,11,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BEL_005_MZB_LO_103","BEL_005_MZB_LO_103-11.09.1996","11.09.1996",1996,9,11,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,11,0,101,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,101,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BEL_005_MZB_LO_103","BEL_005_MZB_LO_103-07.08.1997","07.08.1997",1997,8,7,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,51,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BEL_005_MZB_LO_103","BEL_005_MZB_LO_103-10.08.1998","10.08.1998",1998,8,10,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,101,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BEL_005_MZB_LO_103","BEL_005_MZB_LO_103-03.08.2000","03.08.2000",2000,8,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,11,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BEL_005_MZB_LO_103","BEL_005_MZB_LO_103-17.10.2001","17.10.2001",2001,10,17,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,3,0,0,0,3,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,11,0,4,0,0,0,1,0,0,1,0,3,1,0,0,0,2,0,0,0,11,0,0,0,2,0,0,11,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,0,0,1,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BEL_005_MZB_LO_103","BEL_005_MZB_LO_103-09.09.2002","09.09.2002",2002,9,9,0,1,0,0,0,0,0,0,0,0,0,11,0,3,0,8,0,0,9,0,0,0,0,0,11,1,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,7,0,11,11,0,0,0,0,3,0,0,4,0,0,0,0,0,0,2,0,0,0,11,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,51,0,1,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BEL_005_MZB_LO_103","BEL_005_MZB_LO_103-10.09.2004","10.09.2004",2004,9,10,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,11,0,0,5,0,0,0,4,0,2,6,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,11,11,0,0,0,0,1,0,0,0,0,5,0,0,0,0,11,0,0,0,5,2,0,0,0,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BEL_005_MZB_LO_103","BEL_005_MZB_LO_103-20.10.2017","20.10.2017",2017,10,20,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,12,0,0,0,0,0,0,0,0,107,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1505,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,15,36,0,7,0,0,49,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"BEL_005_MZB_LO_104","BEL_005_MZB_LO_104-04.10.1989","04.10.1989",1989,10,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0
