"Unique.ID","Samp.ID","Sampling.date","year","month","day","ABLABESMYIA MONILIS","ACENTRIA EPHEMERELLA","ACROLOXUS LACUSTRIS","AESHNIDAE GEN. SP.","AGRYPNIA OBSOLETA","AGRYPNIA PAGETANA","AGRYPNIA VARIA","ALBOGLOSSIPHONIA HETEROCLITA","AMETROPUS SP.","AMPULLACEANA AMPLA","AMPULLACEANA BALTHICA","AMPULLACEANA LAGOTIS","ANODONTA SP.","APATANIA SP.","APHELOCHEIRUS AESTIVALIS","AQUARIUS NAJAS","ASELLUS AQUATICUS","ASTACUS SP.","ATHERICIDAE GEN. SP.","BAETIDAE GEN. SP.","BERAEA SP.","BERAEODES MINUTUS","BITHYNIA SP.","BORYSTHENIA NATICINA","BRACHYCENTRUS SP.","CAENIDAE GEN. SP.","CALOPTERYX SP.","CALOPTERYX SPLENDENS","CAPNIA SP.","CAPNOPSIS SCHILLERI SSP.","CATACLYSTA LEMNATA","CERATOPOGONIDAE GEN. SP.","CHAOBORUS SP.","CHIRONOMIDAE GEN. SP.","CHLOROPERLA SP.","CHRYSOPILUS SP.","COENAGRIONIDAE GEN. SP.","CORDULEGASTER BOLTONII","CORDULIA AENEA","CORIXIDAE GEN. SP.","COROPHIIDAE GEN. SP.","CRANGONYCTIDAE GEN. SP.","CRUNOECIA SP.","CULICIDAE GEN. SP.","CYLINDROTOMIDAE GEN. SP.","DENDROCOELUM LACTEUM","DICRANOTA BIMACULATA","DIXIDAE GEN. SP.","DOLICHOPODIDAE GEN. SP.","DREISSENA POLYMORPHA","DRYOPIDAE GEN. SP.","DUGESIIDAE GEN. SP.","DYTISCIDAE GEN. SP.","ECHINOGAMMARUS WARPACHOWSKYI","ELMIDAE GEN. SP.","ELOPHILA SP.","EMPIDIDAE GEN. SP.","EPHEMERA SP.","EPHEMERELLA SP.","EPHYDRIDAE GEN. SP.","EPITHECA BIMACULATA","ERPOBDELLA SP.","EURYLOPHELLA KARELICA","GALBA TRUNCATULA","GAMMARUS SP.","GLOSSIPHONIA SP.","GLOSSOSOMATIDAE GEN. SP.","GOERIDAE GEN. SP.","GOMPHUS SP.","GORDIUS AQUATICUS","GYRINIDAE GEN. SP.","HAEMOPIS SANGUISUGA","HALIPLIDAE GEN. SP.","HELOBDELLA SP.","HELOPHORUS SP.","HEMICLEPSIS MARGINATA","HEPTAGENIA SP.","HYDRAENIDAE GEN. SP.","HYDROCHUS SP.","HYDROPHILIDAE GEN. SP.","HYDROPSYCHIDAE GEN. SP.","HYDROPTILIDAE GEN. SP.","ILYOCORIS CIMICOIDES SSP.","ISOPTENA SERRICORNIS","KAGERONIA FUSCOGRISEA","LEPIDOSTOMA BASALE","LEPIDOSTOMA HIRTUM","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIIDAE GEN. SP.","LESTIDAE GEN. SP.","LEUCTRA SP.","LIBELLULA SP.","LIMNEPHILIDAE GEN. SP.","LIMONIIDAE GEN. SP.","LITHOGLYPHUS NATICOIDES","LYMNAEA SP.","LYPE PHAEOPA","LYPE REDUCTA","MICRASEMA SP.","MOLANNA SP.","MUSCIDAE GEN. SP.","MYSIDAE GEN. SP.","MYXAS GLUTINOSA","NEMOURA SP.","NEMURELLA PICTETII","NEPA CINEREA","NOTIDOBIA CILIARIS","NOTONECTA SP.","OBESOGAMMARUS CRASSUS","ODELES MARGINATA","ODONTOCERUM ALBICORNE","OLIGOCHAETA GEN. SP.","OLIGOSTOMIS RETICULATA","OMPHISCOLA GLABRA","ONYCHOGOMPHUS FORCIPATUS","OPHIOGOMPHUS CECILIA","ORCONECTES LIMOSUS","ORTHETRUM SP.","PARAPOYNX SP.","PEDICIA SP.","PEREGRIANA PEREGRA","PERLODIDAE GEN. SP.","PHRYGANEA BIPUNCTATA","PHRYGANEA GRANDIS SSP.","PHYSA SP.","PHYSELLA ACUTA","PISCICOLA GEOMETRA","PLACOBDELLA COSTATA","PLANARIA SP.","PLANORBIDAE GEN. SP.","PLATYCNEMIS SP.","PLEA SP.","POLYCENTROPODIDAE GEN. SP.","PONTOGAMMARUS SP.","POTAMANTHUS LUTEUS","POTAMOPYRGUS ANTIPODARUM","PROTONEMURA SP.","PSEUDANODONTA SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIA SP.","PTYCHOPTERA SP.","RADIX SP.","RANATRA LINEARIS","RHYACOPHILIDAE GEN. SP.","SERICOSTOMA SP.","SERRATELLA IGNITA","SIALIS SP.","SIMULIIDAE GEN. SP.","SOMATOCHLORA SP.","SPHAERIIDAE GEN. SP.","STAGNICOLA CORVUS","STAGNICOLA PALUSTRIS","STRATIOMYIDAE GEN. SP.","SYMPETRUM SP.","SYRPHIDAE GEN. SP.","TABANIDAE GEN. SP.","TAENIOPTERYX NEBULOSA","THEODOXUS FLUVIATILIS SSP.","THEROMYZON TESSULATUM","TINODES SP.","TIPULIDAE GEN. SP.","UNIO SP.","VALVATA SP.","VIVIPARUS SP."
"LTU_053_MZB_LO_12","LTU_053_MZB_LO_12-04.10.2010","04.10.2010",2010,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,19,47,0,1,0,0,1,0,5,5,0,0,0,1,0,40,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,19,0,14,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,555,25,0,24,0,0,0,8,5,0,0,0,1,0,0,0,0,0,36,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"LTU_053_MZB_LO_12","LTU_053_MZB_LO_12-03.10.2011","03.10.2011",2011,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,92,0,0,0,0,0,0,33,33,0,0,0,0,0,120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,64,0,0,56,112,0,280,0,0,0,0,0,56,0,0,0,0,0,0,0,0
"LTU_053_MZB_LO_12","LTU_053_MZB_LO_12-10.10.2012","10.10.2012",2012,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,73,0,64,0,0,0,0,0,0,0,0,0,0,0,109,41,0,0,0,0,0,0,0,36,0,0,0,60,0,0,0,0,0,81,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,676,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,16,0,0,0,96,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LTU_053_MZB_LO_12","LTU_053_MZB_LO_12-07.10.2013","07.10.2013",2013,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,16,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,39,0,0,0,0,0,0,0,25,0,0,0,0,70,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,16,0,25,0,0,0,0,0,157,0,0,0,61,0,0,0,17,0,0,0,88,0,96,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,37,12,0,0,0,45,0,35,57,0,89,0,0,0,0,0,0,0,0,0,0,15,0,0,0
"LTU_053_MZB_LO_12","LTU_053_MZB_LO_12-06.10.2014","06.10.2014",2014,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,38,0,0,0,8,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,1,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,13,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,32,0,0,46,0,0,0,0,42,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,26,0,0,28,0,0,0,27,0,9,0,0,0,0,0,0,0,0,0,0,36,0,0,0
"LTU_053_MZB_LO_12","LTU_053_MZB_LO_12-12.10.2015","12.10.2015",2015,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,103,0,33,14,0,11,0,0,0,47,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,4,0,54,0,0,12,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,10,0,0,0,18,0,0,0,0,0,28,0,6,0,0,30,0,0,33,0,0,0,0,13,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,40,0,5,0,0,0,0,12,0,0,0,6,0,134,0,0,0,0,0,0,0,0,0,0,12,0,0,0
"LTU_053_MZB_LO_12","LTU_053_MZB_LO_12-17.10.2016","17.10.2016",2016,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,221,0,0,0,0,0,0,1,1,0,0,0,0,0,72,0,0,0,0,0,20,0,0,0,0,0,0,44,0,0,0,0,0,32,0,0,0,0,9,0,0,0,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,220,0,0,20,0,12,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,72,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,32,0,0,44,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LTU_053_MZB_LO_12","LTU_053_MZB_LO_12-16.10.2017","16.10.2017",2017,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,68,0,0,13,0,0,0,0,0,0,0,3,0,0,34,0,0,0,0,0,12,0,0,0,0,0,0,15,11,0,0,0,0,20,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,85,22,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,39,0,0,0,0,0,0,0,0,2,42,8,0,0,0,3,0,0,0,0,0,23,0,0,0,0,0,0,0,14,0,0,0,0,38,7,27,0,38,0,0,0,0,0,8,0,0,0,0,13,0,0,0
"LTU_053_MZB_LO_12","LTU_053_MZB_LO_12-13.10.2020","13.10.2020",2020,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,22,22,0,0,0,0,0,18,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,15,0,0,12,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"LTU_053_MZB_LO_13","LTU_053_MZB_LO_13-04.10.2010","04.10.2010",2010,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,0,0,79,0,0,102,0,0,0,6,6,0,0,0,0,0,22,0,0,7,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,330,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"LTU_053_MZB_LO_13","LTU_053_MZB_LO_13-18.09.2013","18.09.2013",2013,9,18,0,0,88,13,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,746,0,0,208,80,0,0,36,36,0,0,0,0,0,144,0,0,148,0,0,36,0,0,0,0,0,0,48,0,0,0,0,0,56,0,380,0,0,68,0,0,0,30,0,0,135,0,0,0,24,0,32,0,0,20,0,0,0,0,0,0,208,0,16,0,0,0,0,0,0,0,73,0,484,0,0,233,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,176,0,0,0,0,0,0,24,0,0,0,0,0,168,0,32,0,0,397,0,0,112,0,0,0,0,0,0,0,0,72,0,0,0,0,69,0,0,289,0,0,0,0,0,12,0,0,0,0,68,0,0,0
"LTU_053_MZB_LO_13","LTU_053_MZB_LO_13-21.09.2016","21.09.2016",2016,9,21,0,0,38,4,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,199,0,0,99,36,0,0,0,0,0,0,26,0,0,76,0,0,8,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,43,0,0,85,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,69,0,0,40,0,0,0,0,0,0,0,0,2,2,0,0,0,37,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"LTU_053_MZB_LO_13","LTU_053_MZB_LO_13-17.09.2019","17.09.2019",2019,9,17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,24,0,0,68,0,0,15,16,16,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,15,0,0,74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,293,0,42,0,0,0,0,0,0,0,0,0,0,0,0
"LTU_053_MZB_LO_13","LTU_053_MZB_LO_13-22.09.2022","22.09.2022",2022,9,22,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,28,0,0,318,0,0,10,0,0,0,0,0,0,0,0,0,0,45,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LTU_053_MZB_LO_14","LTU_053_MZB_LO_14-28.09.2010","28.09.2010",2010,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,0,0,27,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,29,0,0,0,0,0,0,0
"LTU_053_MZB_LO_14","LTU_053_MZB_LO_14-19.09.2011","19.09.2011",2011,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,35,116,0,0,12,0,3,1,21,21,0,0,0,0,0,63,0,0,12,0,0,45,0,0,0,0,0,0,0,1,0,0,0,0,2,0,58,0,0,48,0,0,0,1,0,0,0,1,0,0,9,0,0,0,10,0,0,0,31,0,0,0,44,0,0,0,3,0,0,9,1,0,5,0,1,3,0,20,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,14,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,3,0,0,0,0,1,4,0,0
"LTU_053_MZB_LO_14","LTU_053_MZB_LO_14-24.09.2012","24.09.2012",2012,9,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,0,0,0,8,13,0,0,0,0,9,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,1,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,0,0,0
"LTU_053_MZB_LO_14","LTU_053_MZB_LO_14-18.09.2013","18.09.2013",2013,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,77,116,0,0,88,0,88,0,14,14,0,0,0,0,0,47,0,0,0,0,0,44,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,82,0,0,0,123,0,0,0,72,0,0,0,0,0,59,0,0,0,0,73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,27,0,0,26,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,36,0,0,16,0,0,0
"LTU_053_MZB_LO_14","LTU_053_MZB_LO_14-15.09.2014","15.09.2014",2014,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,33,55,0,0,43,0,0,0,8,8,0,0,22,0,0,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,59,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,36,32,0,0,0,13,17,0,0,0,0,0,22,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,7,0,0,0,0,0,0,0,0,0,36,0,0,0,0,77,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,36,0,104,0,0,0,0,0,0,0,21,0,0,0,4,0,0
"LTU_053_MZB_LO_14","LTU_053_MZB_LO_14-23.09.2015","23.09.2015",2015,9,23,0,0,14,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,14,87,0,0,36,0,87,0,6,6,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,39,0,0,0,5,0,0,0,0,0,0,12,0,16,0,0,0,0,0,27,0,0,0,71,0,0,0,0,0,7,8,65,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,89,1,0,50,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,3,0,31,0,0,6,0,0,0
"LTU_053_MZB_LO_14","LTU_053_MZB_LO_14-27.09.2016","27.09.2016",2016,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,57,0,0,60,15,38,0,30,30,0,0,0,0,0,24,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,23,0,0,15,0,0,0,0,0,0,0,0,0,19,2,0,0,0,6,0,0,0,0,0,0,0,9,33,0,0,0,0,0,9,30,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,19,0,1,0,0,45,0,0,14,0,10,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,17,0,0,9,0,0,0
"LTU_053_MZB_LO_14","LTU_053_MZB_LO_14-26.10.2017","26.10.2017",2017,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,97,0,0,0,0,9,0,18,18,0,0,0,5,0,19,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,1,15,0,0,0,0,0,0,835,0,0,0,78,0,0,8,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LTU_053_MZB_LO_14","LTU_053_MZB_LO_14-21.09.2020","21.09.2020",2020,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,11,7,0,0,0,0,0,0,7,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,22,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,4,0,0,0,0,0,2,0,4,0,0,0,0,0,0
"LTU_053_MZB_LO_15","LTU_053_MZB_LO_15-01.10.2010","01.10.2010",2010,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,60,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,6,0,54,0,0,0,0,0,0,0,247,0,0,58,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,313,0,0,0,69,0,0,0,0,0,0,33,8,0,0,0,1,0,0,22,0,0,0,0,0,0,0,1,0,0,64,0,0,0,0,30,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,18,0,0,0,0,43,0,0,0
"LTU_053_MZB_LO_15","LTU_053_MZB_LO_15-17.09.2013","17.09.2013",2013,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,216,197,0,0,36,0,248,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,330,0,0,78,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,32,0,0,145,0,0,0,366,88,0,0,0,0,0,112,278,0,0,0,69,0,0,153,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,72,0,0,0,0,61,0,0,0,0,0,144,0,0,0,0,0,0,0,0,9,0,96,0,0,0,144,0,0,0,0,0,0,0,92,0,0,0,0,68,0,0,0
"LTU_053_MZB_LO_15","LTU_053_MZB_LO_15-20.09.2016","20.09.2016",2016,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,20,65,0,0,13,0,0,60,9,9,0,0,14,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,20,0,40,0,0,20,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,71,0,0,0,66,0,0,0,0,0,0,60,46,0,38,0,17,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,12,64,0,0,3,0,0,0,0,0,0,56,0,0,0,0,0,0,0,36,0,0,13,0,0,0,0,0,16,0,0,0,0,21,0,0,0,28,0,126,0,0,0,0,0,2,0,0,0,0,10,0,0,0
"LTU_053_MZB_LO_15","LTU_053_MZB_LO_15-18.09.2019","18.09.2019",2019,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,60,0,0,14,0,31,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,38,0,0,0,17,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,1,36,31,41,0,0,0,0,7,0,0,33,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,61,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,68,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,48,0,0,0,0,0,6,0,0,0,0,33,0,0,0
"LTU_053_MZB_LO_15","LTU_053_MZB_LO_15-19.09.2022","19.09.2022",2022,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,188,0,0,0,0,0,0,3,3,1,0,0,0,0,51,0,0,0,1,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,54,0,0,27,0,0,0,0,0,0,0,3,1,5,0,0,4,0,0,0,0,0,92,1,0,0,56,0,0,0,0,0,8,0,12,0,18,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,14,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,9,0,0,0,0,0,3,0,0,0,0,10,0,0,0
"LTU_053_MZB_LO_16","LTU_053_MZB_LO_16-01.10.2010","01.10.2010",2010,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,140,0,0,0,0,0,0,0,0,129,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,604,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,164,0,0,0,259,0,0,0,0,0,0,440,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,210,0,0,0
"LTU_053_MZB_LO_16","LTU_053_MZB_LO_16-17.09.2013","17.09.2013",2013,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,56,177,0,0,101,0,176,70,39,39,0,0,0,0,0,84,0,0,0,0,0,16,0,0,0,0,0,0,56,0,0,0,0,0,0,0,96,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,130,0,0,0,35,0,0,206,305,0,0,0,90,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,72,0,0,0,0,0,0,0,120,0,78,0,0,0,0,0,12,0,0,0,0,16,0,0,0
